id,goals,assists,cleansheets,influence,creativity,threat,ict,minutes,gw
498,0,1,1,35.8,30.6,24.0,9.0,90,8
503,0,0,0,16.6,10.8,36.0,6.3,90,8
506,0,0,0,0.0,0.0,0.0,0.0,0,8
511,0,0,0,0.8,1.5,2.0,0.4,31,8
515,0,0,0,0.0,0.0,0.0,0.0,0,8
518,0,0,0,24.2,29.8,17.0,7.1,90,8
519,0,0,0,0.0,0.0,0.0,0.0,1,8
529,0,0,0,11.8,0.8,0.0,1.3,90,8
532,0,0,0,0.0,0.0,0.0,0.0,0,8
536,0,0,0,0.0,0.0,0.0,0.0,0,8
542,0,0,0,0.0,0.0,0.0,0.0,0,8
544,0,0,0,0.0,0.0,0.0,0.0,0,8
545,0,0,0,0.0,0.0,0.0,0.0,0,8
546,0,0,0,0.0,0.0,0.0,0.0,0,8
549,0,0,0,0.0,0.0,0.0,0.0,0,8
552,0,0,0,0.0,0.0,0.0,0.0,0,8
15,0,0,0,0.0,0.0,0.0,0.0,0,8
16,0,0,0,0.0,0.0,0.0,0.0,0,8
17,0,0,0,13.6,18.9,58.0,9.1,90,8
18,0,0,1,15.6,2.3,4.0,2.2,90,8
19,0,0,0,3.4,0.5,8.0,1.2,7,8
20,0,0,0,0.0,0.0,0.0,0.0,0,8
21,0,0,1,17.8,20.4,14.0,5.2,90,8
28,1,1,1,55.0,36.3,13.0,10.4,77,8
29,1,0,0,49.8,27.5,43.0,12.0,90,8
30,0,2,1,47.2,36.0,61.0,14.4,63,8
31,0,0,0,12.0,18.2,10.0,4.0,90,8
32,0,0,0,0.0,0.0,0.0,0.0,0,8
33,0,0,0,0.0,0.0,0.0,0.0,0,8
34,0,0,0,0.0,0.0,0.0,0.0,0,8
35,0,0,0,0.0,0.0,0.0,0.0,0,8
36,0,0,0,0.0,0.0,0.0,0.0,0,8
49,0,0,1,22.4,58.0,30.0,11.0,90,8
50,0,0,0,0.0,0.0,0.0,0.0,0,8
51,0,0,0,0.0,0.0,0.0,0.0,0,8
52,0,0,0,0.0,0.0,0.0,0.0,0,8
53,0,0,0,2.4,0.4,0.0,0.3,10,8
54,0,0,0,0.0,0.0,0.0,0.0,0,8
55,0,0,0,0.0,0.0,0.0,0.0,0,8
56,0,0,0,0.0,0.0,0.0,0.0,0,8
57,0,0,1,4.8,4.0,8.0,1.7,89,8
75,0,0,0,6.4,16.0,18.0,4.0,27,8
76,0,0,0,0.0,0.0,0.0,0.0,0,8
77,0,0,0,0.0,0.0,0.0,0.0,0,8
78,0,0,0,0.0,0.0,0.0,0.0,0,8
79,0,0,0,0.0,0.0,0.0,0.0,0,8
80,0,0,0,0.0,0.0,0.0,0.0,0,8
81,0,0,0,0.0,0.0,0.0,0.0,0,8
82,0,0,0,13.2,3.0,2.0,1.8,90,8
96,0,0,1,6.6,6.3,33.0,4.6,83,8
97,0,0,1,12.6,2.3,4.0,1.9,90,8
98,0,0,0,0.0,0.0,0.0,0.0,0,8
99,0,0,0,0.0,0.0,0.0,0.0,0,8
100,1,0,1,38.6,11.5,35.0,8.5,90,8
101,0,1,1,30.2,39.4,0.0,7.0,90,8
102,0,0,0,0.0,0.0,0.0,0.0,0,8
113,0,1,0,27.2,41.8,11.0,8.0,90,8
114,0,0,0,0.0,0.0,0.0,0.0,0,8
115,0,0,0,0.0,0.0,0.0,0.0,0,8
116,0,1,0,26.6,34.8,45.0,10.6,79,8
117,0,0,0,0.0,0.0,0.0,0.0,0,8
118,0,0,0,18.2,3.6,0.0,2.2,90,8
119,1,0,0,40.8,2.3,7.0,5.0,90,8
120,0,0,0,0.0,0.0,0.0,0.0,0,8
121,0,0,0,0.0,0.0,0.0,0.0,0,8
133,0,0,0,12.8,14.9,12.0,4.0,90,8
134,0,0,0,0.0,0.0,0.0,0.0,0,8
135,0,0,0,0.2,0.5,0.0,0.1,9,8
136,0,0,0,0.0,0.0,0.0,0.0,0,8
137,0,0,0,5.6,16.8,36.0,5.8,90,8
138,0,0,0,11.0,2.1,1.0,1.4,90,8
139,0,1,0,4.4,3.8,6.0,1.4,90,8
140,0,0,0,0.0,0.0,0.0,0.0,0,8
150,0,0,0,16.8,11.4,43.0,7.1,90,8
151,0,0,0,5.0,28.2,13.0,4.6,58,8
152,0,0,0,0.0,0.0,0.0,0.0,0,8
153,0,0,0,0.0,0.0,0.0,0.0,0,8
154,0,0,0,0.0,0.0,0.0,0.0,0,8
155,0,0,0,0.0,0.0,0.0,0.0,0,8
156,0,0,0,0.0,0.0,0.0,0.0,0,8
157,0,0,0,8.0,4.1,7.0,1.9,80,8
158,0,0,0,0.2,13.4,0.0,1.4,83,8
171,1,0,0,38.6,14.3,21.0,7.4,85,8
172,0,0,0,0.6,0.8,4.0,0.5,45,8
173,0,0,0,0.0,0.0,0.0,0.0,0,8
174,0,0,0,0.0,4.8,0.0,0.3,45,8
175,0,0,0,0.0,0.0,0.0,0.0,0,8
176,0,0,0,16.8,4.8,0.0,2.2,90,8
177,0,0,0,0.0,0.0,0.0,0.0,0,8
178,0,0,0,0.0,0.0,0.0,0.0,0,8
179,0,0,0,0.0,0.0,0.0,0.0,0,8
180,0,0,0,0.0,0.7,0.0,0.0,4,8
191,0,0,0,18.2,37.7,94.0,15.0,90,8
192,1,1,0,51.6,16.5,45.0,11.3,90,8
193,0,0,0,0.0,0.0,0.0,0.0,0,8
194,0,0,0,0.0,0.0,0.0,0.0,0,8
195,0,0,0,0.2,0.1,0.0,0.0,1,8
196,0,0,0,0.0,0.0,0.0,0.0,0,8
197,0,0,0,14.6,6.7,0.0,2.1,90,8
198,0,0,0,2.2,1.6,0.0,0.4,12,8
199,0,0,1,5.0,2.1,17.0,2.4,77,8
200,1,1,0,58.2,26.9,22.0,10.7,90,8
201,0,0,0,0.0,0.0,0.0,0.0,0,8
214,0,0,0,12.0,18.1,49.0,7.9,90,8
215,0,0,0,0.0,0.0,0.0,0.0,0,8
216,0,0,0,0.0,0.0,0.0,0.0,0,8
217,0,0,0,0.0,4.9,22.0,2.6,59,8
218,0,0,0,2.2,4.9,26.0,3.3,30,8
219,0,0,1,0.0,17.2,28.0,4.5,74,8
220,0,0,0,0.0,0.0,0.0,0.0,0,8
221,0,0,0,25.2,2.3,4.0,3.2,90,8
222,0,0,0,10.0,41.2,3.0,5.4,90,8
238,0,0,0,0.0,0.0,0.0,0.0,0,8
239,0,0,0,0.0,0.0,0.0,0.0,0,8
240,0,0,0,0.0,0.0,0.0,0.0,0,8
241,0,0,0,0.0,0.0,0.0,0.0,0,8
242,0,0,1,7.2,2.8,4.0,1.4,65,8
243,0,0,0,5.8,3.7,19.0,2.9,90,8
244,0,0,0,12.2,8.0,1.0,2.1,90,8
245,0,0,0,0.0,0.0,0.0,0.0,0,8
246,0,0,0,9.0,5.0,17.0,3.1,90,8
247,0,0,0,0.0,0.0,0.0,0.0,0,8
248,0,0,0,12.2,13.6,22.0,4.8,90,8
249,0,0,0,0.0,0.1,0.0,0.0,4,8
250,0,0,0,0.0,0.0,0.0,0.0,0,8
265,0,1,0,16.4,10.3,4.0,3.1,17,8
266,0,0,1,0.0,0.9,29.0,2.5,89,8
267,0,0,0,0.0,0.0,0.0,0.0,7,8
268,0,0,0,0.0,0.0,0.0,0.0,0,8
269,0,0,0,0.0,0.0,0.0,0.0,0,8
270,0,0,1,22.2,48.0,7.0,7.7,90,8
271,0,0,0,0.0,0.0,0.0,0.0,0,8
282,0,0,0,0.0,0.0,0.0,0.0,0,8
283,0,0,0,21.8,38.8,52.0,11.3,90,8
284,0,0,0,0.0,0.0,0.0,0.0,0,8
285,0,0,0,11.0,11.6,89.0,11.2,75,8
286,0,0,0,8.8,13.9,1.0,2.4,90,8
287,0,0,0,21.0,37.3,49.0,10.7,79,8
288,0,0,0,13.4,8.3,25.0,4.7,90,8
289,0,0,0,0.0,0.0,0.0,0.0,0,8
290,0,0,0,0.0,0.0,0.0,0.0,0,8
300,0,0,0,0.0,0.0,0.0,0.0,0,8
301,0,0,1,14.0,11.2,17.0,4.2,90,8
302,0,0,1,32.0,43.0,2.0,7.7,90,8
320,0,0,0,0.4,2.3,9.0,1.2,80,8
321,0,0,0,13.6,25.9,1.0,4.1,90,8
322,0,0,0,0.0,0.0,0.0,0.0,0,8
323,0,0,0,0.0,0.0,0.0,0.0,0,8
324,0,0,0,0.0,0.0,0.0,0.0,0,8
325,0,0,0,6.4,30.2,1.0,3.8,90,8
326,0,0,0,0.0,0.0,0.0,0.0,0,8
327,0,0,0,0.0,0.0,0.0,0.0,0,8
328,0,0,0,13.6,4.8,18.0,3.6,90,8
342,0,0,0,8.8,2.4,8.0,1.9,72,8
343,0,0,0,10.0,5.3,16.0,3.1,90,8
344,0,0,0,0.0,0.0,0.0,0.0,0,8
345,0,0,0,10.4,11.4,26.0,4.8,17,8
346,0,0,0,18.4,24.9,18.0,6.1,90,8
347,0,0,0,9.6,3.5,0.0,1.3,45,8
348,0,0,0,0.0,0.0,0.0,0.0,0,8
349,0,0,0,11.0,4.5,4.0,2.0,90,8
350,0,0,0,15.8,11.0,0.0,2.7,90,8
351,0,0,0,0.0,0.0,0.0,0.0,0,8
352,0,0,0,0.0,0.0,0.0,0.0,0,8
368,0,0,1,12.8,7.5,13.0,3.3,90,8
369,0,0,1,8.6,13.0,12.0,3.4,90,8
370,0,0,0,0.0,0.0,0.0,0.0,0,8
371,0,0,1,9.4,28.7,2.0,4.0,90,8
372,0,0,0,0.0,0.0,0.0,0.0,0,8
373,0,0,0,0.0,0.0,0.0,0.0,0,8
374,0,0,0,0.0,0.0,0.0,0.0,0,8
375,0,0,0,0.0,0.0,0.0,0.0,0,8
389,0,0,0,0.0,0.0,0.0,0.0,0,8
390,0,0,0,21.6,16.4,23.0,6.1,90,8
391,0,0,0,0.4,7.3,4.0,1.2,67,8
392,0,0,0,5.4,18.6,2.0,2.6,77,8
393,0,0,0,0.0,0.0,0.0,0.0,0,8
394,0,0,0,1.8,0.6,2.0,0.4,12,8
395,0,0,0,6.8,3.3,0.0,1.0,90,8
396,0,0,0,7.0,14.8,5.0,2.7,90,8
397,0,0,0,0.0,0.0,0.0,0.0,0,8
398,0,0,0,0.0,0.0,0.0,0.0,0,8
399,0,0,0,0.2,0.8,0.0,0.1,22,8
400,0,0,0,0.0,0.0,0.0,0.0,0,8
414,0,0,1,13.4,0.7,0.0,1.4,90,8
415,0,0,1,15.6,16.0,0.0,3.2,90,8
416,0,0,0,0.0,0.0,0.0,0.0,0,8
417,2,0,1,84.4,14.3,26.0,12.5,90,8
418,0,0,0,0.0,0.0,0.0,0.0,0,8
419,0,0,0,0.0,0.0,0.0,0.0,0,8
420,0,0,1,7.8,0.9,0.0,0.9,90,8
421,0,0,0,0.0,0.0,0.0,0.0,0,8
422,0,0,0,0.4,1.5,0.0,0.2,6,8
430,0,0,0,0.0,0.8,0.0,0.1,6,8
431,0,1,0,17.4,13.5,2.0,3.3,10,8
432,0,0,0,2.6,0.6,0.0,0.3,10,8
435,0,0,0,1.4,0.3,0.0,0.2,14,8
438,0,0,0,0.0,0.0,0.0,0.0,0,8
441,0,0,0,0.0,0.0,0.0,0.0,0,8
442,0,0,0,10.8,0.9,0.0,1.2,45,8
443,0,0,0,18.4,50.2,4.0,7.3,90,8
448,0,0,0,6.2,4.3,0.0,1.1,90,8
453,0,0,1,5.4,1.7,36.0,4.3,70,8
456,0,0,0,0.0,0.0,0.0,0.0,0,8
462,0,0,0,0.0,0.0,0.0,0.0,0,8
463,1,0,0,36.0,23.4,26.0,8.5,79,8
465,0,0,0,0.0,0.3,3.0,0.3,26,8
469,0,0,1,10.2,41.3,2.0,5.4,74,8
470,1,0,0,32.6,0.6,7.0,4.0,12,8
472,0,0,0,0.0,0.0,0.0,0.0,0,8
476,0,0,0,22.0,1.5,3.0,2.7,90,8
480,0,0,0,0.0,0.0,0.0,0.0,0,8
482,0,0,0,0.0,0.0,0.0,0.0,0,8
483,0,0,0,0.0,0.0,0.0,0.0,0,8
488,0,1,1,18.2,19.6,8.0,4.6,62,8
489,0,0,0,0.0,0.0,0.0,0.0,0,8
490,0,0,0,2.0,10.9,4.0,1.7,15,8
491,0,0,0,16.6,11.4,0.0,2.8,90,8
492,0,0,0,0.4,0.0,7.0,0.7,11,8
497,0,0,0,0.0,0.0,0.0,0.0,0,8
499,0,0,0,0.0,0.0,0.0,0.0,0,8
500,0,0,1,6.2,22.0,15.0,4.3,82,8
505,0,0,0,6.6,14.8,2.0,2.3,78,8
507,0,0,0,18.6,0.0,12.0,3.1,90,8
508,0,0,0,1.0,0.3,0.0,0.1,9,8
510,0,0,0,0.0,0.0,0.0,0.0,0,8
516,0,0,1,19.0,14.9,1.0,3.5,90,8
517,0,0,0,8.8,3.1,1.0,1.3,72,8
522,0,0,0,0.0,0.0,0.0,0.0,0,8
523,0,0,0,0.0,0.0,0.0,0.0,0,8
524,0,0,0,0.0,0.0,0.0,0.0,0,8
525,0,0,0,0.0,0.5,2.0,0.3,13,8
527,0,0,0,0.0,0.0,0.0,0.0,0,8
528,0,0,0,0.0,0.0,0.0,0.0,0,8
533,0,0,0,0.0,0.0,0.0,0.0,0,8
537,0,0,1,11.8,3.8,2.0,1.8,87,8
539,0,0,0,0.0,0.0,0.0,0.0,0,8
540,1,0,1,40.0,14.8,8.0,6.3,90,8
541,0,0,1,12.2,26.3,24.0,6.3,82,8
550,0,0,0,0.0,0.0,0.0,0.0,0,8
11,0,0,1,1.0,12.8,47.0,6.1,90,8
12,0,0,0,0.0,0.0,0.0,0.0,0,8
13,0,0,0,0.0,0.0,0.0,0.0,0,8
26,0,0,0,0.0,0.0,0.0,0.0,0,8
44,0,0,0,0.0,0.1,0.0,0.0,1,8
45,0,0,0,0.0,0.0,0.0,0.0,0,8
46,0,0,0,0.0,0.0,0.0,0.0,0,8
67,0,0,0,11.6,22.7,17.0,5.1,90,8
68,0,0,0,10.0,13.0,8.0,3.1,90,8
69,0,0,0,3.4,11.9,8.0,2.3,62,8
70,0,0,0,4.4,0.9,12.0,1.7,28,8
71,0,0,0,0.0,0.0,0.0,0.0,0,8
90,0,0,1,2.0,0.1,12.0,1.4,72,8
91,0,0,1,2.4,1.1,8.0,1.2,90,8
92,0,0,0,0.0,0.0,0.0,0.0,0,8
110,0,0,0,0.0,0.0,0.0,0.0,0,8
129,0,0,0,2.0,0.0,2.0,0.4,1,8
130,0,0,0,0.0,0.0,0.0,0.0,0,8
146,0,0,0,0.0,0.0,0.0,0.0,0,8
147,0,0,0,0.0,0.8,0.0,0.0,73,8
166,0,0,0,6.2,1.8,10.0,1.8,90,8
167,0,0,0,0.0,0.0,0.0,0.0,0,8
187,0,0,1,4.4,26.5,41.0,7.2,77,8
188,0,0,0,2.2,0.3,0.0,0.3,12,8
210,0,0,0,0.2,12.6,46.0,5.9,90,8
211,0,0,0,0.0,2.3,10.0,1.2,15,8
232,0,0,0,0.0,0.0,0.0,0.0,0,8
233,0,0,0,6.2,24.2,2.0,3.2,90,8
234,0,0,0,3.2,1.7,17.0,2.2,24,8
260,0,0,0,0.0,0.0,0.0,0.0,0,8
261,0,0,0,0.0,0.0,0.0,0.0,0,8
278,0,0,0,2.4,31.1,70.0,10.4,83,8
279,0,0,0,1.0,0.1,0.0,0.1,10,8
298,0,0,0,0.2,0.3,2.0,0.3,19,8
303,0,0,0,0.0,0.0,0.0,0.0,0,8
312,0,0,0,0.0,0.0,0.0,0.0,0,8
313,1,0,0,36.4,10.8,61.0,10.8,80,8
314,0,0,0,1.0,1.3,0.0,0.2,17,8
315,0,0,0,4.2,1.8,2.0,0.8,72,8
316,0,0,0,0.0,0.0,0.0,0.0,0,8
338,0,0,0,4.6,28.8,12.0,4.5,90,8
339,0,0,0,0.0,0.0,0.0,0.0,0,8
362,0,0,0,0.0,0.0,0.0,0.0,0,8
363,0,0,0,4.2,11.3,2.0,1.8,31,8
364,0,0,0,1.6,12.8,11.0,2.5,58,8
365,0,0,0,0.0,0.0,0.0,0.0,0,8
385,0,0,0,0.0,0.0,0.0,0.0,0,8
386,0,0,0,0.0,0.0,0.0,0.0,0,8
387,0,0,0,0.0,0.0,0.0,0.0,0,8
409,0,2,1,41.8,31.0,30.0,10.3,90,8
410,0,0,0,0.0,0.0,0.0,0.0,0,8
428,2,1,0,97.4,15.9,123.0,23.6,90,8
434,1,0,0,33.0,0.3,19.0,5.2,6,8
437,0,0,0,0.0,0.0,4.0,0.2,9,8
451,0,0,0,7.0,0.6,17.0,2.5,17,8
457,1,0,0,33.8,3.9,54.0,9.2,90,8
460,1,0,0,40.2,10.3,35.0,8.6,83,8
461,1,0,0,33.4,0.5,19.0,5.3,6,8
464,0,0,0,0.0,0.0,0.0,0.0,0,8
466,0,0,0,0.2,12.3,6.0,1.9,55,8
468,1,0,0,36.4,2.1,59.0,9.8,89,8
487,0,0,1,0.0,1.5,11.0,1.2,67,8
496,0,0,0,0.2,1.3,2.0,0.4,16,8
501,0,0,1,5.4,14.3,8.0,2.8,61,8
502,1,0,1,45.4,24.0,74.0,14.3,90,8
504,0,0,0,4.4,3.8,14.0,2.2,27,8
509,0,0,0,0.0,0.0,0.0,0.0,0,8
512,0,0,1,4.6,2.3,21.0,2.8,76,8
514,0,0,0,0.0,0.0,0.0,0.0,0,8
520,0,0,0,1.2,0.5,4.0,0.6,34,8
534,2,0,1,70.2,23.8,107.0,20.1,79,8
535,0,0,0,0.0,0.0,0.0,0.0,0,8
538,0,0,0,0.0,0.0,0.0,0.0,0,8
547,0,0,0,0.0,0.0,0.0,0.0,0,8
554,0,0,0,0.0,0.0,0.0,0.0,0,8
14,0,0,0,9.2,0.0,0.0,0.9,90,9
27,0,0,0,0.0,0.0,0.0,0.0,0,9
47,0,0,0,45.0,0.0,0.0,4.5,90,9
48,0,0,0,0.0,0.0,0.0,0.0,0,9
72,0,0,0,0.0,0.0,0.0,0.0,0,9
73,0,0,0,0.0,0.0,0.0,0.0,0,9
74,0,0,0,0.0,0.0,0.0,0.0,0,9
93,0,0,0,6.0,0.0,0.0,0.6,90,9
94,0,0,0,30.2,0.0,0.0,3.0,90,9
95,0,0,0,0.0,0.0,0.0,0.0,0,9
111,0,0,1,2.8,0.0,0.0,0.3,90,9
112,0,0,0,0.0,0.0,0.0,0.0,0,9
131,0,0,0,0.0,0.0,0.0,0.0,0,9
132,0,0,0,55.2,0.0,0.0,5.5,90,9
148,0,0,1,31.4,0.0,0.0,3.1,90,9
149,0,0,0,0.0,0.0,0.0,0.0,0,9
168,0,0,0,27.4,0.0,0.0,2.7,90,9
169,0,0,0,0.0,0.0,0.0,0.0,0,9
170,0,0,0,0.0,0.0,0.0,0.0,0,9
189,0,0,0,9.0,0.0,0.0,0.9,90,9
190,0,0,0,0.0,0.0,0.0,0.0,0,9
212,0,0,1,19.6,0.0,0.0,2.0,90,9
213,0,0,0,0.0,0.0,0.0,0.0,0,9
235,0,0,0,21.2,0.0,0.0,2.1,90,9
236,0,0,0,0.0,0.0,0.0,0.0,0,9
237,0,0,0,0.0,0.0,0.0,0.0,0,9
262,0,0,0,50.4,0.0,0.0,5.0,90,9
263,0,0,0,0.0,0.0,0.0,0.0,0,9
264,0,0,0,0.0,0.0,0.0,0.0,0,9
280,0,0,1,21.4,0.0,0.0,2.1,90,9
281,0,0,0,0.0,0.0,0.0,0.0,0,9
299,0,0,0,0.0,0.0,0.0,0.0,0,9
317,0,0,0,0.0,0.0,0.0,0.0,0,9
318,0,0,0,0.0,0.0,0.0,0.0,0,9
319,0,0,0,1.0,0.0,0.0,0.1,90,9
340,0,0,0,0.0,0.0,0.0,0.0,0,9
341,0,0,0,7.2,0.0,0.0,0.7,90,9
366,0,0,0,3.2,0.0,0.0,0.3,90,9
367,0,0,0,0.0,0.0,0.0,0.0,0,9
388,0,0,0,0.0,0.0,0.0,0.0,0,9
411,0,0,0,31.2,0.0,0.0,3.1,90,9
412,0,0,0,0.0,0.0,0.0,0.0,0,9
413,0,0,0,0.0,0.0,0.0,0.0,0,9
427,0,0,0,0.0,0.0,0.0,0.0,0,9
429,0,0,0,0.0,0.0,0.0,0.0,0,9
436,0,0,0,0.0,0.0,0.0,0.0,0,9
449,0,0,0,0.0,0.0,0.0,0.0,0,9
450,0,0,0,54.0,0.0,0.0,5.4,90,9
471,0,0,1,17.4,0.0,0.0,1.7,90,9
474,0,0,0,0.0,0.0,0.0,0.0,0,9
479,0,0,0,0.0,0.0,0.0,0.0,0,9
494,0,0,1,7.8,0.0,0.0,0.8,90,9
495,0,0,0,0.0,0.0,0.0,0.0,0,9
513,0,0,0,0.0,0.0,0.0,0.0,0,9
521,0,0,0,0.0,0.0,0.0,0.0,0,9
526,0,0,0,0.0,0.0,0.0,0.0,0,9
530,0,0,0,0.0,0.0,0.0,0.0,0,9
531,0,0,0,0.0,0.0,0.0,0.0,0,9
543,0,0,0,0.0,0.0,0.0,0.0,0,9
548,0,0,0,0.0,0.0,0.0,0.0,0,9
551,0,0,0,0.0,0.0,0.0,0.0,0,9
553,0,0,0,0.0,0.0,0.0,0.0,0,9
555,0,0,0,0.0,0.0,0.0,0.0,0,9
556,0,0,0,0.0,0.0,0.0,0.0,0,9
558,0,0,0,0.0,0.0,0.0,0.0,0,9
1,0,0,0,0.0,0.0,0.0,0.0,0,9
2,0,0,0,0.0,0.0,0.0,0.0,0,9
3,0,0,0,18.4,32.6,10.0,6.1,90,9
4,0,0,0,0.0,0.0,0.0,0.0,0,9
5,0,0,0,9.2,0.8,2.0,1.2,90,9
6,0,0,0,0.0,0.0,0.0,0.0,0,9
7,0,0,0,0.0,0.0,0.0,0.0,0,9
8,0,0,0,0.0,0.0,0.0,0.0,0,9
9,0,0,0,0.0,0.0,0.0,0.0,0,9
10,0,0,0,0.0,0.0,0.0,0.0,0,9
22,0,0,0,0.0,0.0,0.0,0.0,0,9
23,0,0,0,0.0,0.0,0.0,0.0,0,9
24,0,0,0,0.0,0.0,0.0,0.0,0,9
25,0,0,0,0.0,0.0,0.0,0.0,0,9
37,0,0,0,11.2,0.0,0.0,1.1,20,9
38,0,0,0,11.0,18.8,20.0,5.0,69,9
39,0,0,0,0.0,0.0,0.0,0.0,0,9
40,0,0,0,0.0,0.0,0.0,0.0,0,9
41,0,0,0,0.0,0.0,0.0,0.0,0,9
42,0,0,0,16.4,10.7,2.0,2.9,90,9
43,0,0,0,0.0,0.0,0.0,0.0,0,9
58,0,0,1,19.6,0.7,4.0,2.4,90,9
59,0,0,1,8.6,0.3,6.0,1.5,90,9
60,0,0,0,0.0,0.0,0.0,0.0,0,9
61,0,0,0,0.0,0.0,0.0,0.0,0,9
62,0,0,0,0.0,0.0,0.0,0.0,0,9
63,0,0,1,12.0,13.2,2.0,2.7,90,9
64,0,0,0,0.0,0.0,0.0,0.0,0,9
65,0,0,1,15.6,39.3,3.0,5.8,90,9
66,0,0,0,0.0,0.0,0.0,0.0,0,9
83,0,0,0,19.2,0.4,19.0,3.9,90,9
84,0,0,0,27.8,10.3,0.0,3.8,90,9
85,0,0,0,16.0,17.3,2.0,3.5,90,9
86,0,0,0,0.0,0.0,0.0,0.0,0,9
87,0,0,0,0.0,0.0,0.0,0.0,0,9
88,0,0,0,0.0,0.0,0.0,0.0,0,9
89,0,0,0,0.0,0.0,0.0,0.0,0,9
103,1,0,1,46.8,17.9,42.0,10.7,90,9
104,0,0,0,0.0,0.0,0.0,0.0,0,9
105,0,0,1,14.2,5.3,4.0,2.4,90,9
106,0,0,0,14.8,4.1,0.0,1.9,90,9
107,0,0,0,0.0,0.0,0.0,0.0,0,9
108,0,0,0,0.0,0.0,0.0,0.0,0,9
109,0,0,0,0.0,0.0,0.0,0.0,0,9
122,0,0,0,12.4,12.7,2.0,2.7,90,9
123,0,0,0,14.8,17.1,18.0,5.0,90,9
124,0,0,0,16.6,0.1,0.0,1.7,82,9
125,0,0,0,0.0,0.0,0.0,0.0,0,9
126,0,0,0,12.6,1.5,0.0,1.4,90,9
127,0,0,0,0.2,0.0,0.0,0.0,7,9
128,0,0,0,0.0,0.0,0.0,0.0,0,9
141,0,0,1,17.0,49.6,3.0,7.0,90,9
142,0,0,1,16.2,0.3,34.0,5.1,90,9
143,0,0,1,18.2,0.3,21.0,4.0,90,9
144,0,0,0,0.0,0.0,0.0,0.0,0,9
145,0,0,0,0.0,0.0,0.0,0.0,0,9
159,0,0,0,38.4,67.7,16.0,12.2,90,9
160,0,0,0,20.4,0.1,0.0,2.1,90,9
161,0,0,0,17.4,5.6,8.0,3.1,90,9
162,0,0,0,13.2,0.8,6.0,2.0,90,9
163,0,0,0,0.0,0.0,0.0,0.0,0,9
164,0,0,0,41.2,0.9,10.0,5.2,90,9
165,0,0,0,6.0,0.0,0.0,0.6,11,9
181,0,1,0,40.2,33.2,2.0,7.5,90,9
182,0,0,0,13.8,33.2,4.0,5.1,90,9
183,0,0,0,16.4,1.3,0.0,1.8,90,9
184,0,0,0,0.0,0.0,0.0,0.0,0,9
185,0,0,0,24.6,1.3,0.0,2.6,90,9
186,0,0,0,0.0,0.0,0.0,0.0,0,9
202,0,0,0,0.0,0.0,0.0,0.0,0,9
203,0,0,0,0.0,0.0,0.0,0.0,0,9
204,0,0,1,9.8,12.8,0.0,2.3,90,9
205,0,0,0,0.0,0.0,0.0,0.0,0,9
206,0,0,0,0.0,0.0,0.0,0.0,0,9
207,0,0,0,0.8,0.0,0.0,0.1,11,9
208,0,0,0,0.0,0.0,0.0,0.0,0,9
209,0,0,0,0.0,0.0,0.0,0.0,0,9
223,0,0,0,0.0,0.0,0.0,0.0,0,9
224,0,0,0,9.2,5.1,0.0,1.4,90,9
225,0,0,0,12.2,0.3,0.0,1.3,90,9
226,0,0,0,0.0,0.0,0.0,0.0,0,9
227,0,0,0,15.8,0.3,2.0,1.8,90,9
228,0,0,0,0.0,0.0,0.0,0.0,0,9
229,0,0,0,0.0,0.0,0.0,0.0,0,9
230,0,0,0,0.0,0.0,0.0,0.0,0,9
231,0,0,0,0.0,0.0,0.0,0.0,0,9
251,0,0,0,0.0,0.0,0.0,0.0,0,9
252,0,0,0,23.8,4.4,0.0,2.8,90,9
253,0,0,0,18.8,7.4,0.0,2.6,90,9
254,0,0,0,0.0,0.0,0.0,0.0,0,9
255,0,0,0,0.0,0.0,0.0,0.0,0,9
256,0,0,0,0.0,0.0,0.0,0.0,0,9
257,0,0,0,0.0,0.0,0.0,0.0,0,9
258,0,0,0,7.8,0.1,0.0,0.8,90,9
259,0,0,0,22.2,0.3,4.0,2.7,90,9
272,0,0,0,0.0,0.0,0.0,0.0,0,9
273,0,0,0,9.6,0.2,0.0,1.0,49,9
274,0,0,1,5.6,12.5,4.0,2.2,90,9
275,0,0,0,0.0,0.0,0.0,0.0,0,9
276,0,0,1,10.8,2.2,2.0,1.5,90,9
277,0,0,0,0.0,0.0,0.0,0.0,0,9
291,0,0,1,13.4,2.8,6.0,2.2,90,9
292,0,0,0,0.0,0.0,0.0,0.0,0,9
293,0,1,1,25.8,11.2,6.0,4.3,90,9
294,0,0,1,16.4,5.8,8.0,3.0,90,9
295,0,0,1,17.8,0.2,18.0,3.6,90,9
296,0,0,0,0.0,0.0,0.0,0.0,0,9
297,0,0,1,9.2,13.4,2.0,2.5,90,9
304,0,0,0,10.2,0.3,18.0,2.9,90,9
305,0,0,0,9.0,25.8,6.0,4.1,90,9
306,0,0,0,6.6,0.8,0.0,0.7,75,9
307,0,0,0,14.4,0.3,0.0,1.5,90,9
308,0,0,0,0.0,0.0,0.0,0.0,0,9
309,1,0,0,63.8,44.7,20.0,12.9,90,9
310,0,0,0,13.2,0.1,2.0,1.5,90,9
311,0,0,0,0.0,0.0,0.0,0.0,0,9
329,0,0,0,0.0,0.0,0.0,0.0,0,9
330,0,0,0,12.4,4.2,2.0,1.9,90,9
